0,1,2,3,4,5,6,7
0.7725672092749026,-0.6372958537081092,-1.4375118363335764,0.660653157953786,0.0,0.0,0.0,4.0
-0.6385091744568195,-0.7059197402818991,1.1127888642475687,-1.302254707998643,1.0,1.0,3.0,1.0
-0.5102295032084811,-1.064248103060769,1.4528289576583882,0.9877265017551158,1.0,0.0,0.0,1.0
-1.151627859450173,1.5911096351377807,1.2828089109529786,-1.416171587517483,1.0,0.0,0.0,1.0
-1.4081872019468498,0.3999318287283983,1.1127888642475687,-1.0083432025957175,1.0,0.0,0.0,5.0
1.285685894268256,0.5121298439311343,0.26268863072052034,1.3085409669577495,0.0,1.0,4.0,2.0
-0.31780999633597357,-0.5253937518603861,0.43270867742593006,0.21358293566729566,1.0,0.0,0.0,5.0
-1.6647465444435265,1.4502084980941705,0.7727487708367494,-0.5603273641010639,1.0,1.0,2.0,4.0
0.6442875380265642,-1.6997860618377834,-0.587411602806528,0.7957227702343675,1.0,0.0,3.0,1.0
-0.5743693388326503,-0.8987388723084315,0.09266858401511067,1.66520848619514,0.0,1.0,3.0,3.0
-0.9592083525776655,0.07127708331115325,1.2828089109529786,0.8493800578950584,0.0,0.0,2.0,3.0
-0.5102295032084811,-0.5459836526721091,1.4528289576583882,-0.7210790155448152,1.0,0.0,1.0,0.0
-1.0233481882018347,-0.8458330070430501,-1.7775519297443958,-0.7222087415019852,0.0,1.0,1.0,2.0
-1.6647465444435265,-0.8087752026477489,0.43270867742593006,-1.5894645967672527,1.0,1.0,4.0,2.0
-0.6385091744568195,1.3305925893917814,0.7727487708367494,-0.6707518789475274,1.0,0.0,3.0,3.0
-1.4081872019468498,-0.4022179274380133,-1.4375118363335764,-1.0625517579516621,0.0,0.0,4.0,1.0
0.7725672092749026,-0.40679620968893476,1.1127888642475687,-1.1854252394803853,1.0,0.0,0.0,0.0
-1.4081872019468498,1.5257927460991878,1.1127888642475687,0.6307038624789468,0.0,1.0,2.0,1.0
0.06702901740904156,-1.6429894984451228,1.4528289576583882,-1.0800577057534966,1.0,1.0,4.0,3.0
-1.3440473663226806,-0.0826912998015992,-0.4173915561011184,0.05627683501401122,1.0,1.0,0.0,1.0
-1.4081872019468498,-1.398811892366034,-0.07735146269029901,0.6908328291026831,0.0,0.0,0.0,3.0
0.45186803115405666,-1.339055586185901,1.4528289576583882,-1.3500160141113293,1.0,1.0,3.0,5.0
1.3498257298924252,-1.4907752055951307,-0.07735146269029901,-0.7629923266420845,0.0,1.0,2.0,0.0
-0.6385091744568195,1.6200952099016426,-0.07735146269029901,-0.14090808647218758,1.0,0.0,2.0,2.0
1.0291265517715793,0.08298731819819695,-0.587411602806528,0.39330271438521325,1.0,1.0,0.0,5.0
-1.0874880238260038,0.4427137069273269,-0.24737150939570868,1.1453514338911235,1.0,1.0,0.0,2.0
0.3235883599057183,0.5526349110661805,1.4528289576583882,-0.1968140015046987,0.0,0.0,4.0,3.0
-1.0233481882018347,0.16988442517121474,1.2828089109529786,-0.6310504873030713,0.0,0.0,3.0,4.0
0.45186803115405666,-1.4928787697034276,-0.07735146269029901,1.0269865479887867,1.0,0.0,1.0,5.0
-0.5102295032084811,0.8738224368806327,0.9427688175421591,-1.1114977329848994,1.0,0.0,2.0,3.0
1.285685894268256,-0.7877337707454277,-1.7775519297443958,1.4898224564401896,1.0,0.0,2.0,5.0
-1.4081872019468498,-1.331443997386076,0.7727487708367494,-0.35634552108486506,0.0,0.0,0.0,3.0
1.606385072389102,-1.3856690616595355,0.7727487708367494,1.4980578113638054,0.0,0.0,1.0,0.0
-0.061250653839296815,1.5945411643481433,-0.9274516962173475,0.4396069415080814,0.0,0.0,4.0,4.0
0.3235883599057183,0.2968174500914748,1.2828089109529786,-0.5434372555811625,0.0,1.0,0.0,2.0
-0.9592083525776655,1.591299868410439,-0.4173915561011184,-1.2787474204451381,1.0,1.0,0.0,2.0
